PUESTO_TRABAJO,AREA,FECHA_INGRESO_PLANILLA,MOTIVO_SEPARACION,FECHA_CESE,SITUACION,COD_SEXO,ESTADO_CIVIL,FECHA_NACIMIENTO,SEGMENTO SIMPLE,TIPO_CASA,TIPO_INSTRUCCION,DISTRITO,PROVINCIA,DEPARTAMENTO,NÚMERO DE HIJOS
RESPONSABLE DE FACTURACION Y COBRANZAS,PLUSPETROL L 88 - ADMINISTRACION,42914,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31644,E&R,NO APLICABLE,UNIVERS. COMPLETA,CHICLAYO,CHICLAYO,DPTO LAMBAYEQUE,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,45261,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36025,E&R,FAMILIAR,SUPERIOR INCOMPLETA,YAULI,YAULI,DPTO JUNIN,0
TECNICO DE MANTENIMIENTO - GASFITERO,TUNSHURUCO - MANTENIMIENTO,45093,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34748,E&R,FAMILIAR,SUPERIOR INCOMPLETA,EL TAMBO,HUANCAYO,DPTO JUNIN,0
CHOFER,PLUSPETROL L 88 - CATERING C4,44593,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),29304,E&R,ALQUILADA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AYUDANTE DE COCINA,SAN GABRIEL NUEVO - ALIMENTACION,45497,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34947,E&R,PROPIA,SECUNDARIA COMPLETA,JULIACA,SAN ROMAN,DPTO PUNO,0
RESPONSABLE DE FACTURACION Y COBRANZAS,HUDBAY - ALIMENTACION,43654,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35260,E&R,NO APLICABLE,UNIVERS. COMPLETA,ILO,ILO,DPTO MOQUEGUA,0
CHOFER,EL BROCAL,43825,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33716,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,HUANCAYO,HUANCAYO,DPTO JUNIN,SIN INFORMACION
MOZO,HUDBAY - ALIMENTACION,45502,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36915,E&R,ALQUILADA,SECUNDARIA COMPLETA,CUSCO,CUSCO,DPTO CUSCO,1
MOZO,HUDBAY - ALIMENTACION,45192,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35477,E&R,ALQUILADA,SECUNDARIA COMPLETA,CERRO COLORADO,AREQUIPA,DPTO AREQUIPA,0
VAJILLERO,REPSOL NUEVO LOTE 57 - ALIMENTACION,45316,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),38608,E&R,ALQUILADA,SECUNDARIA COMPLETA,ATE,LIMA,DPTO LIMA,0
AUXILIAR GENERAL,EL BROCAL,45421,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36403,E&R,FAMILIAR,SECUNDARIA COMPLETA,HUANCAYO,HUANCAYO,DPTO JUNIN,0
AYUDANTE DE PANADERIA,HUDBAY - ALIMENTACION,45174,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35353,E&R,ALQUILADA,SECUNDARIA COMPLETA,SANTIAGO,CUSCO,DPTO CUSCO,1
ASISTENTE DE COMEDOR,MINSUR PUCAMARCA NUEVO - ALIMENTACION,44458,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34773,E&R,NO APLICABLE,UNIVERS. COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,45341,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35740,E&R,ALQUILADA,SECUNDARIA COMPLETA,CAYLLOMA,CAYLLOMA,DPTO AREQUIPA,0
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,44896,NO APLICABLE,0,ACTIVO,F,CONVIVIENTE,34144,E&R,ALQUILADA,SECUNDARIA COMPLETA,JULIACA,SAN ROMAN,DPTO PUNO,SIN INFORMACION
MOZO,HUDBAY - ALIMENTACION,45519,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36306,E&R,FAMILIAR,SECUNDARIA COMPLETA,PAUCARPATA,AREQUIPA,DPTO AREQUIPA,0
AUXILIAR DE LIMPIEZA,HUDBAY - LIMPIEZA,44779,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),33337,E&R,ALQUILADA,SECUNDARIA COMPLETA,PICHIGUA,ESPINAR,DPTO CUSCO,SIN INFORMACION
AUXILIAR GENERAL,HOCHSCHILD - INMACULADA,45246,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36399,E&R,ALQUILADA,SECUNDARIA COMPLETA,MARIANO MELGAR,AREQUIPA,DPTO AREQUIPA,1
AUXILIAR DE LIMPIEZA,ENEL GYD - LIMPIEZA,42788,NO APLICABLE,0,ACTIVO,F,CASADO(A),23857,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,VILLA MARIA DEL TRIUNFO,LIMA,DPTO LIMA,SIN INFORMACION
RESPONSABLE DE FACTURACION Y COBRANZAS,MINERA LA ZANJA - ALIMENTACION,42965,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,34433,E&R,NO APLICABLE,TÉCNICA COMPLETA,TONGOD,SAN MIGUEL,DPTO CAJAMARCA,SIN INFORMACION
AYUDANTE DE COCINA,EL BROCAL,43617,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),25832,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,TINYAHUARCO,PASCO,DPTO PASCO,SIN INFORMACION
TECNICO DE MANTENIMIENTO - GASFITERO,PLUSPETROL L 56 - MANTENIMIENTO,45246,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34340,E&R,ALQUILADA,SECUNDARIA COMPLETA,SANTA ANITA,LIMA,DPTO LIMA,0
SUPERVISOR DE HS&E,REPSOL NUEVO LOTE 57 - ALIMENTACION,45422,NO APLICABLE,0,ACTIVO,M,CASADO(A),30645,E&R,PROPIA,MAESTRÍA COMPLETA,LA MOLINA,LIMA,DPTO LIMA,2
VAJILLERO,SAN GABRIEL NUEVO - ALIMENTACION,45314,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33599,E&R,FAMILIAR,SECUNDARIA COMPLETA,RIMAC,LIMA,DPTO LIMA,0
AUXILIAR DE LIMPIEZA,TUNSHURUCO - HOTELERIA,44518,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),33230,E&R,ALQUILADA,SECUNDARIA COMPLETA,LA OROYA,YAULI,DPTO JUNIN,1
TECNICO DE MANTENIMIENTO - SERVICIOS GENERALES,EDELNOR - MANTENIMIENTO,44991,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32262,E&R,ALQUILADA,GRADO DE BACHILLER,LA PERLA,CALLAO,PROV. CONST. DEL CALLAO,3
AUXILIAR DE LIMPIEZA,TUNSHURUCO - HOTELERIA,44635,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36432,E&R,PROPIA,TÉCNICA COMPLETA,MOROCOCHA,YAULI,DPTO JUNIN,SIN INFORMACION
TECNICO DE MANTENIMIENTO - ELECTRICISTA,TUNSHURUCO - MANTENIMIENTO,44155,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35570,E&R,NO APLICABLE,TÉCNICA COMPLETA,TRUJILLO,TRUJILLO,DPTO LA LIBERTAD,SIN INFORMACION
SUPERVISOR DE COMEDOR,TUNSHURUCO - ALIMENTACION,45366,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),31354,E&R,PROPIA,SECUNDARIA COMPLETA,ATE,LIMA,DPTO LIMA,3
RESPONSABLE DE RECREACION,PLUSPETROL L 88 - RECREACION,44384,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),31069,E&R,NO APLICABLE,TÉCNICA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,45338,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35406,E&R,FAMILIAR,TÉCNICA COMPLETA,MASMA,JAUJA,DPTO JUNIN,0
TECNICO DE MANTENIMIENTO,HOCHSCHILD - INMACULADA,45519,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),30184,E&R,ALQUILADA,SECUNDARIA COMPLETA,SANTIAGO,CUSCO,DPTO CUSCO,3
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,45445,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34361,E&R,ALQUILADA,SECUNDARIA COMPLETA,SANTIAGO,CUSCO,DPTO CUSCO,0
CHOFER,TUNSHURUCO - ALIMENTACION,45303,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33383,E&R,NO APLICABLE,SECUNDARIA COMPLETA,JUNIN,JUNIN,DPTO JUNIN,2
ASISTENTE DE COMEDOR,HUDBAY - ALIMENTACION,45371,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34363,E&R,FAMILIAR,SECUNDARIA COMPLETA,CUSCO,CUSCO,DPTO CUSCO,1
ASISTENTE DE COMEDOR,EL BROCAL,43525,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35484,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,CHICCHE,HUANCAYO,DPTO JUNIN,SIN INFORMACION
TECNICO DE MANTENIMIENTO - ALBAÑIL,PLUSPETROL L 56 - MANTENIMIENTO,45432,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33259,E&R,PROPIA,SECUNDARIA COMPLETA,INDEPENDENCIA,LIMA,DPTO LIMA,0
VAJILLERO,PLUSPETROL L 88 - CATERING C4,45264,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,35867,E&R,PROPIA,SECUNDARIA COMPLETA,PUCALA,CHICLAYO,DPTO LAMBAYEQUE,0
AUXILIAR GENERAL,PLUSPETROL L 88 - HOTELERIA C4,45155,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35268,E&R,ALQUILADA,SECUNDARIA COMPLETA,LOS OLIVOS,LIMA,DPTO LIMA,0
AUXILIAR GENERAL,MARSA - ALIMENTACION,45005,NO APLICABLE,0,ACTIVO,M,CASADO(A),31301,E&R,PROPIA,SECUNDARIA COMPLETA,PIURA,PIURA,DPTO PIURA,SIN INFORMACION
ASISTENTE DE ALIMENTACION,SAXON MALVINAS - SATELITES,45475,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,34947,E&R,PROPIA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,1
CHOFER,VALE MISKI MAYO - ALIMENTACION,45408,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33171,E&R,FAMILIAR,TÉCNICA COMPLETA,OLMOS,SOPLOPUCO,DPTO LAMBAYEQUE,1
AYUDANTE DE COCINA,VALE MISKI MAYO - ALIMENTACION,42574,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32479,E&R,NO APLICABLE,SECUNDARIA COMPLETA,SECHURA,SECHURA,DPTO PIURA,SIN INFORMACION
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,45468,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),37096,E&R,PROPIA,SECUNDARIA COMPLETA,ESPINAR,ESPINAR,DPTO CUSCO,0
AUXILIAR DE HOTELERIA,MINSUR SAN RAFAEL NUEVO - HOTELERIA,45177,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),38087,E&R,FAMILIAR,SECUNDARIA COMPLETA,JULIACA,SAN ROMAN,DPTO PUNO,0
PANADERO PASTELERO,SAN GABRIEL NUEVO - ALIMENTACION,45357,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31599,E&R,FAMILIAR,TÉCNICA COMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,0
AUXILIAR DE MANTENIMIENTO,COGA SELVA - MANTENIMIENTO,42792,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),24732,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,ECHARATE,LA CONVENCION,DPTO CUSCO,1
MOZO,SAN GABRIEL NUEVO - ALIMENTACION,45490,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36312,E&R,PROPIA,SECUNDARIA COMPLETA,MACUSANI,CARABAYA,DPTO PUNO,1
SUB CHEF,SAN GABRIEL NUEVO - ALIMENTACION,44675,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33246,E&R,ALQUILADA,SUPERIOR COMPLETA,MOQUEGUA,MARISCAL NIETO,DPTO MOQUEGUA,SIN INFORMACION
MAESTRO DE COCINA,TAMBOMAYO - ALIMENTACION,41124,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32135,E&R,NO APLICABLE,TÉCNICA COMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
SUPERVISOR DE HS&E,EDELNOR - LIMPIEZA,41717,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),29537,E&R,NO APLICABLE,UNIVERS. COMPLETA,COMAS,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,44412,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35509,E&R,NO APLICABLE,SECUND.  INCOMPLETA,CAYMA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
COCINERO,TUCTU - ALIMENTACION,43292,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32999,E&R,NO APLICABLE,TÉCNICA COMPLETA,ACOLLA,JAUJA,DPTO JUNIN,SIN INFORMACION
CHOFER,TUNSHURUCO - ALIMENTACION,44768,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31307,E&R,ALQUILADA,SECUNDARIA COMPLETA,ACOLLA,JAUJA,DPTO JUNIN,3
ASISTENTE DE ALIMENTACION,PLUSPETROL L 88 - CATERING C4,44221,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35991,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUCTU - HOTELERIA,43173,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),27218,E&R,NO APLICABLE,SECUNDARIA COMPLETA,MOROCOCHA,YAULI,DPTO JUNIN,SIN INFORMACION
TECNICO DE MANTENIMIENTO - ALBAÑIL,TUNSHURUCO - MANTENIMIENTO,45079,NO APLICABLE,0,ACTIVO,M,CASADO(A),33450,E&R,FAMILIAR,UNIVERS. COMPLETA,VILLA MARIA DEL TRIUNFO,LIMA,DPTO LIMA,SIN INFORMACION
JARDINERO,COGA SIERRA - MANTENIMIENTO,44291,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),27105,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,JESUS NAZARENO,HUAMANGA,DPTO AYACUCHO,SIN INFORMACION
CHOFER,MARSA - ALMACEN CENTRAL,45421,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32408,E&R,NO APLICABLE,NO APLICABLE,AHUAC,CHUPACA,DPTO JUNIN,2
TECNICO DE MANTENIMIENTO - ALBAÑIL,VALE MISKI MAYO - MANTENIMIENTO,45226,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31618,E&R,ALQUILADA,SECUNDARIA COMPLETA,BERNAL,BERNAL,DPTO PIURA,2
MOZO,TUNSHURUCO - ALIMENTACION,44967,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),37992,E&R,ALQUILADA,PRIMARIA INCOMPLETA,TRES DE DICIEMBRE,CHUPACA,DPTO JUNIN,SIN INFORMACION
SUPERVISOR DE MANTENIMIENTO,VALE MISKI MAYO - MANTENIMIENTO,45156,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34343,E&R,NO APLICABLE,SECUNDARIA COMPLETA,PARINAS,TALARA,DPTO PIURA,0
SUPERVISOR DE LIMPIEZA,EDELNOR - LIMPIEZA,45331,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),29984,E&R,ALQUILADA,SECUNDARIA COMPLETA,JESUS MARIA,LIMA,DPTO LIMA,0
COCINERO,HOCHSCHILD - INMACULADA,39559,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31810,E&R,NO APLICABLE,TÉCNICA COMPLETA,TIABAYA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
AYUDANTE DE COCINA,TUNSHURUCO - ALIMENTACION,45478,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,35690,E&R,ALQUILADA,SECUNDARIA COMPLETA,JOSE CRESPO Y CASTILLO,LEONCIO PRADO,DPTO HUANUCO,1
COCINERO,SAXON MALVINAS - SATELITES,45475,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35153,E&R,ALQUILADA,SECUNDARIA COMPLETA,BELEN,MAYNAS,DPTO LORETO,0
MOZO,PAMPA MELCHORITA - ALIMENTACION,45133,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),37823,E&R,FAMILIAR,SECUNDARIA COMPLETA,SAN VICENTE DE CANETE,CANETE,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,MARSA - HOTELERIA,41586,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),26848,E&R,NO APLICABLE,UNIVERS. COMPLETA,HUANCAYO,HUANCAYO,DPTO JUNIN,SIN INFORMACION
AUXILIAR GENERAL,TUNSHURUCO - ALIMENTACION,44219,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35595,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,REPSOL NUEVO LOTE 57 - HOTELERIA,45262,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,23011,E&R,ALQUILADA,SECUNDARIA COMPLETA,CHORRILLOS,LIMA,DPTO LIMA,1
ASISTENTE DE ALIMENTACION,PLUSPETROL L 88 - CATERING C4,45519,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35449,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN JUAN DE LURIGANCHO,LIMA,DPTO LIMA,0
MOZO,VALE MISKI MAYO - ALIMENTACION,42574,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),27308,E&R,NO APLICABLE,SECUNDARIA COMPLETA,SECHURA,SECHURA,DPTO PIURA,SIN INFORMACION
COCINERO,SAXON MALVINAS - SATELITES,45204,NO APLICABLE,0,ACTIVO,M,CASADO(A),30893,E&R,PROPIA,SECUNDARIA COMPLETA,PUNTA NEGRA,LIMA,DPTO LIMA,1
AYUDANTE DE COCINA,SOUTHERN PERU - ILO,42803,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),23199,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,ILO,ILO,DPTO MOQUEGUA,SIN INFORMACION
SUB CHEF,PLUSPETROL L 88 - ADMINISTRACION,41016,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,29286,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,VILLA MARIA DEL TRIUNFO,LIMA,DPTO LIMA,SIN INFORMACION
AYUDANTE DE COCINA,VALE MISKI MAYO - ALIMENTACION,45437,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35835,E&R,PROPIA,SECUNDARIA COMPLETA,PIURA,PIURA,DPTO PIURA,1
VAJILLERO,MINSUR PUCAMARCA NUEVO - ALIMENTACION,45366,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34536,E&R,ALQUILADA,SECUNDARIA COMPLETA,JOSE L. BUSTAMANTE Y RIVERO,AREQUIPA,DPTO AREQUIPA,3
ALMACENERO,MINSUR PUCAMARCA NUEVO - ALIMENTACION,44559,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33319,E&R,NO APLICABLE,SECUNDARIA COMPLETA,INDEPENDENCIA,LIMA,DPTO LIMA,SIN INFORMACION
CHEF,HUDBAY - ALIMENTACION,44929,NO APLICABLE,0,ACTIVO,M,CASADO(A),27089,E&R,ALQUILADA,SECUNDARIA COMPLETA,CUSCO,CUSCO,DPTO CUSCO,0
COCINERO,VOTORANTIM METAIS - ALIMENTACION,39931,NO APLICABLE,0,ACTIVO,M,CASADO(A),24920,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,PACHACAMAC,LIMA,DPTO LIMA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - OPERADOR DE PLANTA,COGA SIERRA - MANTENIMIENTO,40411,NO APLICABLE,0,ACTIVO,M,CASADO(A),30400,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,JANGAS,HUARAZ,DPTO ANCASH,SIN INFORMACION
AUXILIAR DE HOTELERIA,MINSUR SAN RAFAEL NUEVO - HOTELERIA,45177,NO APLICABLE,0,ACTIVO,F,CONVIVIENTE,35656,E&R,FAMILIAR,SECUNDARIA COMPLETA,JULIACA,SAN ROMAN,DPTO PUNO,1
AUXILIAR DE MANTENIMIENTO,TUNSHURUCO - MANTENIMIENTO,45429,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,35954,E&R,FAMILIAR,SECUNDARIA COMPLETA,YAULI,YAULI,DPTO JUNIN,1
AUXILIAR GENERAL,MARSA - ALIMENTACION,45190,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,35445,E&R,FAMILIAR,SECUNDARIA COMPLETA,PIURA,PIURA,DPTO PIURA,2
AUXILIAR DE LIMPIEZA,VALE MISKI MAYO - HOTELERIA,44051,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34301,E&R,NO APLICABLE,SECUNDARIA COMPLETA,PIURA,PIURA,DPTO PIURA,1
AUXILIAR GENERAL,SAXON MALVINAS - SATELITES,45236,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),30630,E&R,ALQUILADA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,1
COCINERO,PAMPA MELCHORITA - ALIMENTACION,42831,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),25763,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,LIMA,LIMA,DPTO LIMA,1
JARDINERO,COGA SELVA - MANTENIMIENTO,42552,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),24371,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,ECHARATE,LA CONVENCION,DPTO CUSCO,1
AYUDANTE DE COCINA,SAN GABRIEL NUEVO - ALIMENTACION,45420,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,35095,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN JERONIMO,CUSCO,DPTO CUSCO,1
AUXILIAR DE LIMPIEZA,COGA SIERRA - MANTENIMIENTO,45085,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35931,E&R,ALQUILADA,SECUNDARIA COMPLETA,AYACUCHO,HUAMANGA,DPTO AYACUCHO,SIN INFORMACION
AUXILIAR DE HOTELERIA,VALE MISKI MAYO - HOTELERIA,45341,NO APLICABLE,0,ACTIVO,F,CONVIVIENTE,29560,E&R,ALQUILADA,SECUNDARIA COMPLETA,LA UNION,PIURA,DPTO PIURA,1
TECNICO DE MANTENIMIENTO - ELECTROMECANICO,HUDBAY - MANTENIMIENTO,45078,NO APLICABLE,0,ACTIVO,M,CASADO(A),31768,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN MARTIN DE PORRES,LIMA,DPTO LIMA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - GASFITERO,MARSA - MANTENIMIENTO,44611,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36276,E&R,PROPIA,TITULADO,SARIN,SANCHEZ CARRION,DPTO LA LIBERTAD,SIN INFORMACION
PROJECT MANAGER,GERENCIA MINING,43027,NO APLICABLE,0,ACTIVO,F,CASADO(A),29301,E&R,NO APLICABLE,UNIVERS. COMPLETA,SAN JUAN DE LURIGANCHO,LIMA,DPTO LIMA,0
TECNICO DE MANTENIMIENTO - OPERADOR DE PLANTA,MINSUR SAN RAFAEL NUEVO - MANTENIMIENTO,44081,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),26948,E&R,NO APLICABLE,TÉCNICA COMPLETA,CHACHAPOYAS,CHACHAPOYAS,DPTO AMAZONAS,3
AUXILIAR GENERAL,TUNSHURUCO - ALIMENTACION,43682,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31001,E&R,NO APLICABLE,UNIVERS. COMPLETA,HUALHUAS,HUANCAYO,DPTO JUNIN,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,45436,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36027,E&R,FAMILIAR,SUPERIOR COMPLETA,CHUPACA,CHUPACA,DPTO JUNIN,0
AYUDANTE DE COCINA,HUDBAY - ALIMENTACION,45461,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34336,E&R,PROPIA,SECUNDARIA COMPLETA,CHINCHERO,URUBAMBA,DPTO CUSCO,0
SUPERVISOR DE HS&E,MARSA - MEDIO AMBIENTE,44294,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33727,E&R,NO APLICABLE,UNIVERS. COMPLETA,PIURA,PIURA,DPTO PIURA,SIN INFORMACION
AYUDANTE DE PANADERIA,TUNSHURUCO - ALIMENTACION,45317,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,32190,E&R,ALQUILADA,SECUNDARIA COMPLETA,MIRAFLORES,HUAMALIES,DPTO HUANUCO,2
VAJILLERO,VALE MISKI MAYO - ALIMENTACION,45437,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36397,E&R,FAMILIAR,GRADO DE BACHILLER,CASTILLA,PIURA,DPTO PIURA,0
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,44743,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),33132,E&R,PROPIA,SECUNDARIA COMPLETA,CHAMACA,CHUMBIVILCAS,DPTO CUSCO,SIN INFORMACION
AUXILIAR DE HOTELERIA,HOCHSCHILD - INMACULADA,45435,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35403,E&R,ALQUILADA,SECUNDARIA COMPLETA,CAYMA,AREQUIPA,DPTO AREQUIPA,0
VAJILLERO,HUDBAY - ALIMENTACION,44774,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34895,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN SEBASTIAN,CUSCO,DPTO CUSCO,SIN INFORMACION
MOZO,TAMBOMAYO - ALIMENTACION,45484,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),37711,E&R,FAMILIAR,SECUNDARIA COMPLETA,TISCO,CAYLLOMA,DPTO AREQUIPA,0
AUXILIAR DE LIMPIEZA,COGA SELVA - ALIMENTACION,45374,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36700,E&R,ALOJADO,SECUNDARIA COMPLETA,ECHARATE,LA CONVENCION,DPTO CUSCO,0
TECNICO DE MANTENIMIENTO - ELECTROMECANICO,PAMPA MELCHORITA - MANTENIMIENTO,44968,NO APLICABLE,0,ACTIVO,M,CASADO(A),35638,E&R,PROPIA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
CHOFER,HUDBAY - ALIMENTACION,44742,NO APLICABLE,0,ACTIVO,M,CASADO(A),31495,E&R,PROPIA,SECUNDARIA COMPLETA,CERRO COLORADO,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
ALMACENERO,EL BROCAL,44336,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32183,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,LIMA,LIMA,DPTO LIMA,2
CHOFER,VALE MISKI MAYO - ALIMENTACION,45423,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,33135,E&R,NO APLICABLE,SECUND.  INCOMPLETA,SECHURA,SECHURA,DPTO PIURA,1
